Query Name,Hit Contig ID,Hit length,Nb. HSPs,Score ,E Value ,Align. length,Identity,Query Start Position,Query End Position,Query frame,Query Coverage,Hit Start Position,Hit End Position,Hit frame,Hit coverage,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197770_LN:i:55485_RC:i:9_XO:i:0_pilon,50589,2,58,2.00E-22,81,91.40%,41,120,1,66.70%,41197,41120,-1,0.20%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197396_LN:i:1338105_RC:i:106_XO:i:0_pilon,1370440,2,58,2.00E-22,81,91.40%,41,120,1,66.70%,9957,10034,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197396_LN:i:1338105_RC:i:106_XO:i:0_pilon,1370440,2,55,7.00E-21,81,90.10%,41,120,1,66.70%,21448,21371,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197294_LN:i:1084377_RC:i:65_XO:i:0_pilon,1086128,1,58,2.00E-22,81,91.40%,41,120,1,66.70%,16144,16067,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196594_LN:i:1112763_RC:i:121_XO:i:0_pilon,1122326,4,58,2.00E-22,110,84.50%,11,120,1,91.70%,920275,920167,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196594_LN:i:1112763_RC:i:121_XO:i:0_pilon,1122326,4,52,3.00E-19,102,84.30%,20,120,1,84.20%,229967,230066,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196594_LN:i:1112763_RC:i:121_XO:i:0_pilon,1122326,4,49,2.00E-17,103,82.50%,13,115,1,85.80%,146480,146582,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196594_LN:i:1112763_RC:i:121_XO:i:0_pilon,1122326,4,46,7.00E-16,52,96.20%,69,120,1,43.30%,920403,920352,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196528_LN:i:434750_RC:i:43_XO:i:0_pilon,437605,2,58,2.00E-22,81,91.40%,41,120,1,66.70%,3158,3081,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196528_LN:i:434750_RC:i:43_XO:i:0_pilon,437605,2,57,6.00E-22,77,92.20%,41,116,1,63.30%,2570,2497,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196410_LN:i:859328_RC:i:65_XO:i:0_pilon,861388,1,58,2.00E-22,110,84.50%,11,120,1,91.70%,764406,764514,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196372_LN:i:992267_RC:i:65_XO:i:0_pilon,1003104,1,58,2.00E-22,81,91.40%,41,120,1,66.70%,997006,997083,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196268_LN:i:464340_RC:i:48_XO:i:0_pilon,472379,2,58,2.00E-22,81,91.40%,41,120,1,66.70%,432647,432724,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196268_LN:i:464340_RC:i:48_XO:i:0_pilon,472379,2,58,2.00E-22,81,91.40%,41,120,1,66.70%,443508,443431,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197738_LN:i:64739_RC:i:11_XO:i:0_pilon,65033,2,57,6.00E-22,109,84.40%,12,120,1,90.80%,22649,22543,-1,0.20%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197738_LN:i:64739_RC:i:11_XO:i:0_pilon,65033,2,55,7.00E-21,110,83.60%,12,120,1,90.80%,41545,41653,1,0.20%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg201202_LN:i:297104_RC:i:14_XO:i:0_pilon,291320,2,56,2.00E-21,81,90.10%,41,120,1,66.70%,198088,198008,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg201202_LN:i:297104_RC:i:14_XO:i:0_pilon,291320,2,52,3.00E-19,100,84%,16,115,1,83.30%,206554,206653,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg198338_LN:i:395293_RC:i:40_XO:i:0_pilon,397888,1,56,2.00E-21,59,98.30%,62,120,1,49.20%,159306,159364,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197562_LN:i:319370_RC:i:42_XO:i:0_pilon,328614,2,56,2.00E-21,80,90%,41,120,1,66.70%,270004,269925,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197562_LN:i:319370_RC:i:42_XO:i:0_pilon,328614,2,52,3.00E-19,100,84%,16,115,1,83.30%,278502,278601,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197204_LN:i:500150_RC:i:42_XO:i:0_pilon,520004,1,56,2.00E-21,105,84.80%,12,116,1,87.50%,341135,341238,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196674_LN:i:1252510_RC:i:77_XO:i:0_pilon,1271308,1,56,2.00E-21,59,98.30%,62,120,1,49.20%,1078040,1077982,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg200280_LN:i:147610_RC:i:7_XO:i:0_pilon,147156,1,55,7.00E-21,110,83.60%,11,120,1,91.70%,125802,125910,1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg199988_LN:i:10237_RC:i:6_XO:i:0_pilon,10508,1,55,7.00E-21,111,83.80%,12,120,1,90.80%,4593,4701,1,1%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg199880_LN:i:207063_RC:i:24_XO:i:0_pilon,208822,1,55,7.00E-21,80,90%,41,120,1,66.70%,134107,134029,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg198974_LN:i:426873_RC:i:43_XO:i:0_pilon,437374,1,55,7.00E-21,110,83.60%,11,120,1,91.70%,185199,185307,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg198410_LN:i:40050_RC:i:10_XO:i:0_pilon,39962,1,55,7.00E-21,74,91.90%,47,120,1,61.70%,18111,18039,-1,0.20%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197930_LN:i:124543_RC:i:13_XO:i:0_pilon,133206,1,55,7.00E-21,80,90%,41,120,1,66.70%,79006,78928,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197478_LN:i:54087_RC:i:13_XO:i:0_pilon,56133,1,55,7.00E-21,111,83.80%,11,120,1,91.70%,20087,20195,1,0.20%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196646_LN:i:1636088_RC:i:138_XO:i:0_pilon,1658978,1,55,7.00E-21,110,83.60%,11,120,1,91.70%,461296,461403,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196404_LN:i:307223_RC:i:32_XO:i:0_pilon,308766,1,55,7.00E-21,110,83.60%,11,120,1,91.70%,45366,45474,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196236_LN:i:3075676_RC:i:297_XO:i:0_pilon,3160191,2,55,7.00E-21,76,90.80%,45,120,1,63.30%,261260,261335,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196236_LN:i:3075676_RC:i:297_XO:i:0_pilon,3160191,2,42,1.00E-13,54,92.60%,67,120,1,45%,978589,978642,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg200396_LN:i:608919_RC:i:45_XO:i:0_pilon,609147,2,54,3.00E-20,63,95.20%,58,120,1,52.50%,142708,142770,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg200396_LN:i:608919_RC:i:45_XO:i:0_pilon,609147,2,53,9.00E-20,105,83.80%,11,115,1,87.50%,61418,61521,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg198890_LN:i:582249_RC:i:33_XO:i:0_pilon,589763,1,54,3.00E-20,80,90%,42,120,1,65.80%,416549,416472,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197524_LN:i:1040477_RC:i:94_XO:i:0_pilon,1056529,1,54,3.00E-20,60,96.70%,1,60,1,50%,621965,621906,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196870_LN:i:1516875_RC:i:110_XO:i:0_pilon,1544029,1,54,3.00E-20,60,96.70%,61,120,1,50%,1409606,1409547,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg201144_LN:i:61866_RC:i:10_XO:i:0_pilon,66889,1,53,9.00E-20,121,81.80%,1,120,1,100%,41668,41786,1,0.20%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg198362_LN:i:485649_RC:i:34_XO:i:0_pilon,483402,1,53,9.00E-20,65,93.80%,56,120,1,54.20%,332201,332137,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197104_LN:i:314978_RC:i:40_XO:i:0_pilon,334292,2,53,9.00E-20,74,90.50%,42,115,1,61.70%,104074,104147,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197104_LN:i:314978_RC:i:40_XO:i:0_pilon,334292,2,48,6.00E-17,85,85.90%,32,115,1,70%,103836,103919,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196430_LN:i:299205_RC:i:20_XO:i:0_pilon,297728,1,53,9.00E-20,110,82.70%,11,120,1,91.70%,17805,17914,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg202406_LN:i:170904_RC:i:9_XO:i:0_pilon,167134,1,52,3.00E-19,81,88.90%,41,120,1,66.70%,126959,126882,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg199424_LN:i:21350_RC:i:6_XO:i:0_pilon,19252,1,52,3.00E-19,80,88.80%,41,120,1,66.70%,2472,2550,1,0.40%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197120_LN:i:382250_RC:i:24_XO:i:0_pilon,384534,1,52,3.00E-19,112,83%,11,120,1,91.70%,37765,37873,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196722_LN:i:345011_RC:i:48_XO:i:0_pilon,358876,3,52,3.00E-19,58,96.60%,1,58,1,48.30%,266389,266332,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196722_LN:i:345011_RC:i:48_XO:i:0_pilon,358876,3,50,4.00E-18,105,82.90%,16,120,1,87.50%,266212,266109,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196722_LN:i:345011_RC:i:48_XO:i:0_pilon,358876,3,45,3.00E-15,45,100%,75,119,1,37.50%,266337,266293,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196328_LN:i:87804_RC:i:18_XO:i:0_pilon,88442,1,52,3.00E-19,110,82.70%,11,120,1,91.70%,72721,72829,1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197194_LN:i:1272963_RC:i:99_XO:i:0_pilon,1282042,2,51,1.00E-18,79,88.60%,42,120,1,65.80%,606953,606876,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197194_LN:i:1272963_RC:i:99_XO:i:0_pilon,1282042,2,45,3.00E-15,124,79.80%,1,120,1,100%,1170367,1170487,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196214_LN:i:681975_RC:i:70_XO:i:0_pilon,685454,1,51,1.00E-18,123,81.30%,1,120,1,100%,497243,497362,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg200464_LN:i:164356_RC:i:14_XO:i:0_pilon,174157,1,50,4.00E-18,80,87.50%,41,120,1,66.70%,90327,90248,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg200370_LN:i:254821_RC:i:14_XO:i:0_pilon,258710,1,50,4.00E-18,59,94.90%,62,120,1,49.20%,201345,201287,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg198500_LN:i:89130_RC:i:11_XO:i:0_pilon,98392,1,50,4.00E-18,66,92.40%,56,120,1,54.20%,13286,13351,1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg198292_LN:i:180865_RC:i:17_XO:i:0_pilon,180554,2,50,4.00E-18,89,85.40%,32,120,1,74.20%,96400,96312,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg198292_LN:i:180865_RC:i:17_XO:i:0_pilon,180554,2,50,4.00E-18,89,85.40%,32,120,1,74.20%,142152,142064,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197902_LN:i:377127_RC:i:38_XO:i:0_pilon,387072,2,50,4.00E-18,59,94.90%,56,114,1,49.20%,343608,343666,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197902_LN:i:377127_RC:i:38_XO:i:0_pilon,387072,2,45,3.00E-15,106,81.10%,9,114,1,88.30%,343759,343863,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg200586_LN:i:80727_RC:i:14_XO:i:0_pilon,80403,1,49,2.00E-17,80,87.50%,41,120,1,66.70%,71306,71384,1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg200020_LN:i:363093_RC:i:41_XO:i:0_pilon,366523,1,49,2.00E-17,77,88.30%,44,120,1,64.20%,13616,13691,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg199894_LN:i:63924_RC:i:9_XO:i:0_pilon,62941,1,49,2.00E-17,80,87.50%,41,120,1,66.70%,6500,6578,1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg198416_LN:i:624010_RC:i:47_XO:i:0_pilon,624040,2,49,2.00E-17,74,89.20%,47,120,1,61.70%,420533,420461,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg198416_LN:i:624010_RC:i:47_XO:i:0_pilon,624040,2,48,6.00E-17,84,85.70%,32,115,1,70%,614447,614530,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196510_LN:i:646496_RC:i:65_XO:i:0_pilon,661702,1,49,2.00E-17,80,87.50%,41,120,1,66.70%,648394,648471,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196338_LN:i:1116459_RC:i:95_XO:i:0_pilon,1124229,1,49,2.00E-17,80,87.50%,41,120,1,66.70%,435703,435625,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg198086_LN:i:511611_RC:i:31_XO:i:0_pilon,529571,1,48,6.00E-17,80,87.50%,41,120,1,66.70%,72700,72625,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197806_LN:i:917222_RC:i:99_XO:i:0_pilon,933348,1,48,6.00E-17,105,81.90%,11,115,1,87.50%,473600,473704,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196868_LN:i:954162_RC:i:92_XO:i:0_pilon,961405,2,48,6.00E-17,79,87.30%,41,119,1,65.80%,810818,810741,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196868_LN:i:954162_RC:i:92_XO:i:0_pilon,961405,2,43,3.00E-14,76,86.80%,41,116,1,63.30%,938844,938774,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196794_LN:i:1132755_RC:i:73_XO:i:0_pilon,1143715,1,48,6.00E-17,84,85.70%,32,115,1,70%,605234,605317,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196504_LN:i:117893_RC:i:18_XO:i:0_pilon,114035,1,48,6.00E-17,84,85.70%,32,115,1,70%,75202,75285,1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg198496_LN:i:211239_RC:i:20_XO:i:0_pilon,217553,1,47,2.00E-16,83,85.50%,32,114,1,69.20%,176302,176384,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197252_LN:i:218194_RC:i:17_XO:i:0_pilon,237437,2,47,2.00E-16,74,87.80%,41,114,1,61.70%,206697,206624,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197252_LN:i:218194_RC:i:17_XO:i:0_pilon,237437,2,38,2.00E-11,107,79.40%,12,115,1,86.70%,208679,208576,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196962_LN:i:694694_RC:i:70_XO:i:0_pilon,710772,1,47,2.00E-16,74,87.80%,42,115,1,61.70%,563905,563978,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196752_LN:i:771185_RC:i:70_XO:i:0_pilon,788050,1,47,2.00E-16,81,86.40%,41,120,1,66.70%,519761,519681,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196708_LN:i:352067_RC:i:40_XO:i:0_pilon,374650,1,47,2.00E-16,106,82.10%,11,114,1,86.70%,129946,130050,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196448_LN:i:748278_RC:i:47_XO:i:0_pilon,749561,1,47,2.00E-16,77,87%,44,120,1,64.20%,495214,495138,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196194_LN:i:939276_RC:i:82_XO:i:0_pilon,930590,1,47,2.00E-16,65,90.80%,46,110,1,54.20%,34174,34110,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197998_LN:i:614438_RC:i:54_XO:i:0_pilon,632406,1,46,7.00E-16,101,82.20%,11,111,1,84.20%,534487,534585,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197502_LN:i:139612_RC:i:21_XO:i:0_pilon,145399,1,46,7.00E-16,90,84.40%,32,120,1,74.20%,133587,133500,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197438_LN:i:350299_RC:i:41_XO:i:0_pilon,367303,1,46,7.00E-16,80,86.20%,41,120,1,66.70%,115966,115888,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg199370_LN:i:168237_RC:i:13_XO:i:0_pilon,167979,1,45,3.00E-15,76,86.80%,41,116,1,63.30%,138429,138502,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg199304_LN:i:853636_RC:i:61_XO:i:0_pilon,857986,1,45,3.00E-15,63,90.50%,53,115,1,52.50%,181213,181151,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg199148_LN:i:281695_RC:i:21_XO:i:0_pilon,284714,1,45,3.00E-15,64,90.60%,58,120,1,52.50%,12870,12808,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197948_LN:i:422733_RC:i:28_XO:i:0_pilon,426524,2,45,3.00E-15,54,94.40%,62,115,1,45%,115741,115688,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197948_LN:i:422733_RC:i:28_XO:i:0_pilon,426524,2,42,1.00E-13,54,92.60%,61,114,1,45%,115516,115463,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196734_LN:i:170334_RC:i:15_XO:i:0_pilon,173157,1,45,3.00E-15,60,91.70%,56,115,1,50%,64254,64195,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196180_LN:i:2009748_RC:i:220_XO:i:0_pilon,2032172,1,45,3.00E-15,76,86.80%,41,116,1,63.30%,945073,945000,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg202056_LN:i:151836_RC:i:20_XO:i:0_pilon,154820,1,44,9.00E-15,66,89.40%,56,120,1,54.20%,139150,139086,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg200160_LN:i:85990_RC:i:10_XO:i:0_pilon,89511,1,44,9.00E-15,75,86.70%,41,114,1,61.70%,54327,54253,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg198290_LN:i:248101_RC:i:20_XO:i:0_pilon,256254,1,44,9.00E-15,56,92.90%,60,115,1,46.70%,3795,3850,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196376_LN:i:1406333_RC:i:152_XO:i:0_pilon,1419161,1,44,9.00E-15,80,85%,41,120,1,66.70%,624531,624610,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196122_LN:i:2232858_RC:i:203_XO:i:0_pilon,2248629,1,44,9.00E-15,96,82.30%,20,115,1,80%,532309,532216,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg202148_LN:i:267280_RC:i:20_XO:i:0_pilon,280458,1,43,3.00E-14,59,91.50%,58,115,1,48.30%,204690,204747,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg200824_LN:i:250558_RC:i:34_XO:i:0_pilon,246242,2,43,3.00E-14,80,85%,41,119,1,65.80%,232646,232567,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg200824_LN:i:250558_RC:i:34_XO:i:0_pilon,246242,2,41,4.00E-13,56,91.10%,61,116,1,46.70%,233050,232995,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg199680_LN:i:87794_RC:i:7_XO:i:0_pilon,85745,1,43,3.00E-14,74,86.50%,48,120,1,60.80%,60296,60224,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg199544_LN:i:412378_RC:i:42_XO:i:0_pilon,410096,1,43,3.00E-14,46,97.80%,1,46,1,38.30%,330605,330560,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg198938_LN:i:88738_RC:i:7_XO:i:0_pilon,89034,1,43,3.00E-14,76,86.80%,41,116,1,63.30%,77557,77627,1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg198748_LN:i:524462_RC:i:38_XO:i:0_pilon,527894,1,43,3.00E-14,71,87.30%,49,119,1,59.20%,110581,110512,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197402_LN:i:875591_RC:i:74_XO:i:0_pilon,890313,1,43,3.00E-14,108,80.60%,16,120,1,87.50%,560539,560432,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg198080_LN:i:88921_RC:i:13_XO:i:0_pilon,91449,1,42,1.00E-13,112,79.50%,10,120,1,92.50%,7016,6906,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196798_LN:i:101085_RC:i:6_XO:i:0_pilon,101908,1,42,1.00E-13,79,84.80%,41,119,1,65.80%,98217,98140,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg199620_LN:i:158220_RC:i:13_XO:i:0_pilon,162891,1,41,4.00E-13,84,83.30%,32,115,1,70%,17949,18031,1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg198602_LN:i:141474_RC:i:25_XO:i:0_pilon,143292,1,41,4.00E-13,75,85.30%,41,115,1,62.50%,17169,17096,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196518_LN:i:192716_RC:i:26_XO:i:0_pilon,193397,1,41,4.00E-13,104,79.80%,11,114,1,86.70%,73364,73261,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg203350_LN:i:121133_RC:i:8_XO:i:0_pilon,123119,1,40,2.00E-12,40,100%,1,40,1,33.30%,70955,70994,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg202964_LN:i:74981_RC:i:7_XO:i:0_pilon,81689,1,40,2.00E-12,50,94%,1,50,1,41.70%,40532,40485,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg201496_LN:i:123481_RC:i:11_XO:i:0_pilon,130282,1,40,2.00E-12,40,100%,1,40,1,33.30%,15618,15657,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg199774_LN:i:142542_RC:i:8_XO:i:0_pilon,150756,1,40,2.00E-12,68,86.80%,44,111,1,56.70%,121296,121362,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197428_LN:i:114811_RC:i:11_XO:i:0_pilon,118025,1,40,2.00E-12,80,83.80%,41,120,1,66.70%,2870,2948,1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
